id,hospital_1,hospital_2,subway_1,subway_2,school_1,school_2
6037542105.0,4.0,4.0,3,3,5,5
6037542106.0,3.0,4.0,4,4,6,6
6037542401.0,5.0,5.0,2,2,4,5
6037542402.0,6.0,6.0,1,3,3,4
6037542501.0,6.0,7.0,1,2,3,4
6037542502.0,5.0,7.0,1,2,3,4
6037542601.0,4.0,7.0,1,3,3,4
6037542602.0,5.0,7.0,1,3,4,4
6037543201.0,6.0,7.0,1,2,3,4
6037543202.0,6.0,6.0,1,2,2,3
6037543304.0,7.0,8.0,3,3,1,1
6037543305.0,5.0,6.0,1,1,1,2
6037543306.0,8.0,8.0,4,4,1,1
6037543321.0,8.0,9.0,4,4,1,1
6037543322.0,8.0,9.0,4,4,1,1
6037543501.0,6.0,7.0,8,8,1,1
6037543502.0,5.0,6.0,9,9,1,1
6037543503.0,5.0,6.0,9,9,1,1
6037543601.0,7.0,7.0,8,8,1,1
6037543602.0,6.0,6.0,10,10,1,1
6037543603.0,2.0,6.0,12,13,1,1
6037543604.0,5.0,9.0,8,8,1,1
6037543701.0,6.0,9.0,6,6,1,1
6037543702.0,6.0,8.0,7,7,1,1
6037543703.0,4.0,9.0,8,8,1,1
6037543802.0,7.0,8.0,6,6,1,1
6037543903.0,8.0,9.0,5,5,1,1
6037543905.0,7.0,9.0,6,6,1,1
6037544001.0,3.0,4.0,1,3,1,1
6037544002.0,2.0,3.0,2,2,1,1
6037550201.0,2.0,3.0,2,7,9,9
6037550202.0,1.0,4.0,1,7,9,9
6037550601.0,2.0,4.0,4,4,6,6
6037550602.0,2.0,4.0,4,5,5,5
6037550901.0,1.0,3.0,3,6,4,4
6037550902.0,1.0,3.0,3,5,5,5
6037551101.0,1.0,1.0,2,7,5,5
6037551102.0,1.0,1.0,2,7,5,5
6037551201.0,2.0,2.0,1,8,4,4
6037551202.0,1.0,1.0,1,7,4,4
6037551401.0,3.0,4.0,3,6,2,2
6037551402.0,2.0,3.0,2,7,3,3
6037551501.0,3.0,3.0,3,6,2,2
6037551502.0,2.0,2.0,2,7,3,3
6037552001.0,1.0,5.0,1,8,10,10
6037552002.0,1.0,4.0,1,8,10,10
6037552301.0,1.0,4.0,4,8,10,10
6037552302.0,1.0,3.0,5,9,11,11
6037552601.0,2.0,5.0,6,10,12,12
6037552602.0,1.0,4.0,5,9,11,11
6037553502.0,2.0,3.0,2,8,5,5
6037553503.0,2.0,3.0,1,7,4,4
6037553504.0,2.0,3.0,2,7,5,5
6037553601.0,2.0,4.0,3,6,6,6
6037553602.0,3.0,3.0,2,6,5,5
6037553701.0,3.0,4.0,3,5,6,6
6037553702.0,2.0,4.0,4,5,6,6
6037553801.0,1.0,4.0,4,6,7,7
6037553802.0,1.0,3.0,5,6,7,7
6037553901.0,1.0,3.0,3,8,6,6
6037553902.0,1.0,3.0,3,7,6,6
6037554001.0,7.0,8.0,10,12,13,13
6037554002.0,6.0,7.0,9,11,12,12
6037554101.0,6.0,7.0,9,11,12,12
6037554103.0,6.0,7.0,9,11,12,12
6037554104.0,6.0,7.0,9,11,12,12
6037554105.0,5.0,6.0,8,10,11,11
6037554203.0,4.0,5.0,7,9,10,10
6037554204.0,5.0,6.0,8,10,11,11
6037554301.0,2.0,2.0,4,7,7,7
6037554302.0,1.0,3.0,5,6,8,8
6037554403.0,2.0,3.0,5,7,8,8
6037554404.0,3.0,4.0,6,8,9,9
6037554405.0,3.0,5.0,7,8,10,10
6037554511.0,3.0,3.0,7,11,13,13
6037554512.0,2.0,4.0,6,10,12,12
6037554513.0,2.0,4.0,6,10,12,12
6037554514.0,3.0,4.0,7,11,13,13
6037554515.0,2.0,4.0,8,10,13,13
6037554516.0,3.0,4.0,8,11,14,14
6037554517.0,3.0,3.0,7,11,13,13
6037554518.0,3.0,3.0,7,11,13,13
6037554519.0,2.0,4.0,8,12,14,14
6037554521.0,3.0,4.0,8,9,11,11
6037554522.0,2.0,5.0,9,9,12,12
6037554801.0,3.0,4.0,7,10,12,12
6037554802.0,3.0,3.0,7,10,12,12
6037555001.0,1.0,5.0,9,10,13,13
6037555002.0,1.0,6.0,10,10,13,13
6037555102.0,1.0,5.0,9,11,14,14
6037555103.0,2.0,5.0,9,11,14,14
6037555104.0,1.0,5.0,9,12,15,15
6037555202.0,1.0,7.0,11,12,15,15
6037555211.0,1.0,6.0,10,11,14,14
6037555212.0,1.0,6.0,10,12,15,15
6037570001.0,3.0,4.0,8,8,10,10
6037570002.0,2.0,5.0,7,7,9,9
6037570003.0,1.0,4.0,6,6,8,8
6037570202.0,2.0,4.0,5,5,6,6
6037570203.0,1.0,2.0,4,6,7,7
6037570204.0,1.0,2.0,5,6,7,7
6037570301.0,4.0,4.0,3,3,4,4
6037570303.0,5.0,5.0,3,4,4,4
6037570304.0,5.0,5.0,2,4,3,3
6037570402.0,5.0,5.0,3,4,5,5
6037570403.0,6.0,6.0,2,3,4,5
6037570404.0,5.0,5.0,2,4,4,5
6037570501.0,3.0,3.0,4,4,5,5
6037570502.0,2.0,2.0,5,5,6,6
6037570601.0,4.0,4.0,3,5,4,4
6037570602.0,3.0,3.0,4,5,5,5
6037570603.0,2.0,3.0,5,5,6,6
6037570701.0,1.0,4.0,5,5,7,7
6037570702.0,1.0,3.0,4,4,6,6
6037570901.0,3.0,4.0,8,9,11,11
6037570902.0,3.0,4.0,8,8,10,10
6037571101.0,3.0,4.0,7,9,11,11
6037571102.0,3.0,4.0,7,9,11,11
6037571502.0,3.0,3.0,3,4,4,4
6037571503.0,2.0,3.0,4,4,5,5
6037571504.0,2.0,2.0,3,3,5,5
6037571701.0,5.0,5.0,1,3,2,2
6037571703.0,4.0,4.0,2,4,3,3
6037571704.0,4.0,4.0,2,4,3,3
6037572001.0,1.0,2.0,2,2,5,5
6037572002.0,2.0,2.0,1,2,4,4
6037572201.0,1.0,2.0,1,2,3,3
6037572202.0,1.0,1.0,1,1,4,4
6037572301.0,2.0,3.0,2,2,1,1
6037572302.0,1.0,2.0,1,3,2,2
6037573002.0,2.0,3.0,1,2,5,5
6037573004.0,1.0,3.0,1,2,4,4
6037573201.0,1.0,1.0,1,2,6,6
6037573202.0,2.0,2.0,1,2,6,6
6037573401.0,1.0,1.0,1,3,6,6
6037573402.0,2.0,2.0,2,4,7,7
6037573403.0,2.0,3.0,3,5,8,8
6037573601.0,2.0,3.0,6,8,11,11
6037573902.0,1.0,7.0,11,12,15,15
6037574201.0,2.0,2.0,5,7,10,10
6037574202.0,1.0,3.0,5,7,10,10
6037574602.0,1.0,4.0,8,8,13,13
6037574901.0,1.0,2.0,6,7,11,11
6037574902.0,1.0,2.0,5,7,10,10
6037575001.0,1.0,3.0,4,6,9,9
6037575002.0,1.0,2.0,5,6,10,10
6037575101.0,2.0,3.0,3,4,8,8
6037575102.0,2.0,4.0,4,4,9,9
6037575103.0,1.0,3.0,4,5,9,9
6037575201.0,2.0,4.0,2,3,8,8
6037575202.0,3.0,3.0,3,3,8,8
6037575401.0,1.0,3.0,2,2,4,4
6037575402.0,2.0,2.0,1,1,5,5
6037575801.0,1.0,3.0,2,2,4,4
6037575802.0,2.0,3.0,1,2,5,5
6037575803.0,2.0,2.0,1,2,5,5
6037575901.0,2.0,4.0,1,2,5,5
6037575902.0,3.0,3.0,1,1,6,6
6037576001.0,4.0,4.0,1,1,7,7
6037576301.0,1.0,3.0,1,2,6,6
6037576302.0,1.0,4.0,1,2,7,7
6037576401.0,1.0,5.0,2,3,8,8
6037576402.0,2.0,4.0,3,3,9,9
6037576403.0,3.0,4.0,4,4,9,9
6037576501.0,2.0,5.0,2,2,8,8
6037576502.0,3.0,5.0,2,2,9,9
6037576503.0,3.0,5.0,3,3,10,10
6037576601.0,3.0,5.0,1,1,8,8
6037576602.0,4.0,5.0,1,1,8,8
6037576801.0,4.0,4.0,4,4,11,11
6037576802.0,3.0,3.0,5,5,10,10
6037576901.0,3.0,4.0,5,5,10,10
6037576903.0,2.0,4.0,4,5,9,9
6037576904.0,3.0,4.0,5,5,10,10
6037577501.0,2.0,5.0,7,7,12,12
6037577504.0,2.0,4.0,6,6,11,11
6037577602.0,1.0,4.0,8,8,13,13
6037577603.0,1.0,4.0,7,7,12,12
6037577604.0,2.0,5.0,7,7,12,12
6037600201.0,7.0,10.0,3,3,1,1
6037600202.0,7.0,9.0,3,3,1,1
6037600302.0,7.0,8.0,3,4,1,1
6037600303.0,6.0,9.0,2,3,1,1
6037600304.0,5.0,10.0,1,2,1,1
6037600501.0,5.0,5.0,2,4,1,1
6037600502.0,5.0,5.0,1,3,2,2
6037600601.0,4.0,4.0,2,5,1,1
6037600602.0,4.0,4.0,2,4,2,2
6037600702.0,3.0,3.0,3,5,2,2
6037600703.0,2.0,2.0,4,4,3,3
6037600704.0,3.0,3.0,3,5,2,2
6037600801.0,4.0,4.0,4,6,1,1
6037600802.0,3.0,3.0,5,5,2,2
6037600902.0,3.0,3.0,5,5,2,2
6037600911.0,2.0,4.0,5,5,1,2
6037600912.0,3.0,4.0,6,6,2,2
6037601001.0,2.0,2.0,4,4,3,3
6037601002.0,1.0,1.0,3,4,3,3
6037601202.0,1.0,2.0,2,2,2,2
6037601211.0,3.0,3.0,4,4,2,3
6037601212.0,2.0,2.0,3,3,2,2
6037601301.0,1.0,4.0,4,5,2,2
6037601302.0,2.0,4.0,3,4,1,2
6037601303.0,2.0,4.0,4,5,1,2
6037601401.0,2.0,3.0,2,3,1,1
6037601402.0,2.0,3.0,2,2,1,1
6037601501.0,2.0,2.0,2,2,2,2
6037601502.0,2.0,3.0,1,1,2,2
6037601801.0,1.0,1.0,1,3,3,3
6037601802.0,1.0,1.0,1,3,4,4
6037602002.0,4.0,4.0,2,2,3,3
6037602003.0,4.0,4.0,2,2,3,3
6037602004.0,5.0,5.0,1,3,2,2
6037602103.0,3.0,3.0,1,3,4,4
6037602104.0,3.0,3.0,1,3,4,4
6037602105.0,4.0,4.0,2,3,4,4
6037602106.0,4.0,4.0,2,2,5,5
6037602301.0,5.0,5.0,1,1,4,5
6037602302.0,5.0,6.0,1,1,3,4
6037602402.0,5.0,5.0,2,2,4,5
6037602403.0,5.0,5.0,3,3,3,4
6037602404.0,6.0,6.0,3,3,4,5
6037602504.0,7.0,7.0,3,4,2,3
6037602505.0,7.0,7.0,3,4,3,4
6037602506.0,7.0,7.0,2,5,1,2
6037602507.0,8.0,8.0,3,4,1,2
6037602508.0,6.0,6.0,2,4,2,3
6037602509.0,6.0,6.0,1,4,1,2
6037602801.0,5.0,9.0,1,3,1,1
6037602802.0,5.0,10.0,2,3,1,1
6037603001.0,1.0,13.0,3,3,1,1
6037603004.0,1.0,12.0,4,4,1,1
6037603005.0,2.0,12.0,4,4,1,1
6037603006.0,2.0,12.0,5,5,1,1
6037603101.0,2.0,13.0,6,6,1,1
6037603102.0,3.0,12.0,7,7,1,1
6037603301.0,3.0,11.0,6,6,1,1
6037603302.0,4.0,10.0,6,7,1,1
6037603702.0,6.0,7.0,3,5,3,3
6037603703.0,7.0,8.0,3,4,2,3
6037603704.0,8.0,8.0,3,4,2,3
6037603801.0,7.0,7.0,3,4,3,4
6037603802.0,6.0,7.0,2,4,3,4
6037604001.0,5.0,7.0,1,3,4,5
6037604002.0,4.0,6.0,2,4,5,6
6037620001.0,5.0,6.0,1,2,3,4
6037620002.0,5.0,6.0,1,1,3,4
6037620101.0,6.0,7.0,2,2,4,5
6037620102.0,6.0,7.0,2,2,4,5
6037620201.0,7.0,8.0,3,3,5,6
6037620301.0,8.0,8.0,4,4,6,7
6037620303.0,8.0,8.0,4,4,6,7
6037620305.0,8.0,8.0,4,4,6,7
6037620501.0,6.0,7.0,1,3,5,5
6037620521.0,5.0,7.0,2,4,5,6
6037620522.0,5.0,7.0,2,4,6,6
6037620601.0,4.0,6.0,3,5,6,6
6037620602.0,3.0,5.0,3,5,5,6
6037620701.0,5.0,7.0,3,5,7,7
6037620702.0,4.0,6.0,4,6,6,7
6037620901.0,7.0,8.0,5,5,7,8
6037620904.0,7.0,8.0,5,5,7,8
6037621001.0,5.0,7.0,4,6,8,8
6037621002.0,6.0,7.0,5,6,8,9
6037621004.0,6.0,7.0,5,6,8,9
6037621102.0,4.0,6.0,4,6,7,8
6037621104.0,5.0,6.0,5,7,8,9
6037621201.0,3.0,5.0,5,7,6,7
6037621204.0,4.0,5.0,5,7,7,8
6037621301.0,2.0,4.0,6,8,6,7
6037621324.0,3.0,4.0,6,8,7,7
6037621326.0,3.0,4.0,7,9,6,6
6037650001.0,4.0,9.0,5,7,1,2
6037650003.0,6.0,7.0,3,5,3,3
6037650004.0,5.0,8.0,4,6,2,3
6037650101.0,5.0,9.0,5,7,1,1
6037650102.0,6.0,8.0,4,6,2,2
6037650401.0,2.0,3.0,6,8,2,3
6037650501.0,2.0,4.0,4,6,4,5
6037650502.0,3.0,5.0,4,6,5,6
6037650602.0,1.0,3.0,5,7,4,5
6037650603.0,2.0,4.0,5,7,5,6
6037650604.0,1.0,3.0,6,8,3,4
6037650605.0,1.0,4.0,5,7,3,4
6037650701.0,1.0,2.0,6,8,3,4
6037650702.0,1.0,3.0,6,8,5,6
6037650901.0,3.0,4.0,7,9,1,2
6037650902.0,3.0,4.0,8,10,2,2
6037651001.0,3.0,5.0,9,11,1,2
6037651002.0,2.0,4.0,9,11,1,2
6037651101.0,1.0,3.0,8,10,2,3
6037651102.0,1.0,2.0,7,9,3,4
6037651201.0,2.0,2.0,7,9,5,5
6037651221.0,1.0,2.0,7,9,4,4
6037651222.0,1.0,3.0,8,10,4,4
6037651302.0,2.0,3.0,8,10,5,5
6037651304.0,3.0,4.0,7,9,6,6
6037651401.0,2.0,3.0,10,12,1,2
6037651402.0,1.0,4.0,9,11,2,3
6037670001.0,3.0,5.0,10,12,1,1
6037670002.0,3.0,4.0,11,13,1,1
6037670003.0,3.0,4.0,11,13,1,1
6037670201.0,2.0,4.0,10,12,2,2
6037670202.0,2.0,5.0,10,12,3,3
6037670324.0,3.0,4.0,8,10,5,5
6037670326.0,4.0,5.0,9,11,6,6
6037670328.0,5.0,6.0,10,12,6,6
6037670403.0,3.0,6.0,10,12,4,4
6037670405.0,4.0,6.0,10,12,5,5
6037670406.0,4.0,7.0,11,13,5,5
6037670407.0,4.0,6.0,10,12,5,5
6037670411.0,3.0,5.0,9,11,4,4
6037670413.0,5.0,6.0,10,12,6,6
6037670416.0,5.0,7.0,11,13,6,6
6037670602.0,4.0,7.0,11,13,5,5
6037670701.0,3.0,8.0,16,16,1,1
6037670702.0,2.0,8.0,16,16,1,1
6037700101.0,4.0,5.0,4,6,1,2
6037700102.0,5.0,5.0,5,6,1,1
6037700501.0,1.0,1.0,6,6,1,2
6037700502.0,2.0,2.0,5,5,1,1
6037700801.0,2.0,2.0,4,8,2,3
6037700802.0,2.0,2.0,5,8,3,3
6037700901.0,3.0,3.0,4,7,2,2
6037700902.0,3.0,3.0,3,8,1,2
6037701201.0,2.0,3.0,11,12,1,2
6037701202.0,1.0,2.0,12,13,2,2
6037701302.0,2.0,3.0,11,12,1,3
6037701304.0,2.0,3.0,11,12,1,2
6037701402.0,3.0,4.0,11,12,1,3
6037701501.0,1.0,2.0,12,13,2,2
6037701502.0,1.0,2.0,13,14,3,3
6037701601.0,1.0,2.0,13,14,2,3
6037701602.0,1.0,2.0,13,13,2,2
6037701701.0,1.0,2.0,14,14,3,3
6037701702.0,1.0,2.0,13,14,3,3
6037701801.0,1.0,2.0,13,14,2,2
6037701802.0,1.0,2.0,14,15,3,3
6037701902.0,2.0,3.0,12,13,2,3
6037702002.0,2.0,3.0,13,14,2,2
6037702102.0,3.0,4.0,14,14,1,1
6037702201.0,2.0,3.0,14,14,2,2
6037702202.0,3.0,4.0,13,15,1,1
6037702501.0,1.0,1.0,2,7,2,2
6037702502.0,1.0,1.0,2,6,2,3
6037702801.0,3.0,3.0,4,9,2,2
6037702802.0,4.0,4.0,5,8,2,2
6037702803.0,1.0,7.0,8,11,1,1
6037702901.0,4.0,6.0,12,14,1,1
6037703001.0,1.0,2.0,3,5,2,2
6037703002.0,1.0,3.0,4,5,2,3
6037800101.0,3.0,5.0,4,5,1,1
6037800102.0,4.0,6.0,5,6,1,2
6037800202.0,6.0,6.0,7,8,2,2
6037800203.0,5.0,6.0,6,7,1,1
6037800204.0,5.0,6.0,6,7,1,1
6037800324.0,8.0,8.0,9,10,4,4
6037800325.0,9.0,9.0,10,11,5,5
6037800326.0,8.0,9.0,9,10,4,5
6037800327.0,7.0,8.0,8,9,3,3
6037800328.0,6.0,7.0,7,8,2,2
6037800329.0,7.0,7.0,8,9,3,3
6037800330.0,7.0,7.0,8,9,3,3
6037800331.0,9.0,9.0,10,11,5,5
6037800332.0,8.0,9.0,9,10,4,4
6037800406.0,8.0,9.0,9,10,4,5
6037800408.0,7.0,8.0,8,9,3,4
6037800410.0,6.0,8.0,7,8,2,4
6037800504.0,5.0,7.0,6,7,1,3
6037800506.0,5.0,6.0,6,7,1,2
6037900102.0,6.0,6.0,26,26,17,17
6037900103.0,7.0,7.0,27,27,18,18
6037900104.0,7.0,7.0,27,27,18,18
6037900201.0,5.0,5.0,25,25,16,16
6037900501.0,3.0,3.0,23,23,14,14
6037900504.0,3.0,3.0,23,23,14,14
6037900505.0,4.0,4.0,24,24,15,15
6037900506.0,4.0,4.0,24,24,15,15
6037900507.0,4.0,4.0,24,24,15,15
6037900508.0,4.0,4.0,24,24,15,15
6037900602.0,2.0,3.0,24,24,15,15
6037900605.0,4.0,5.0,25,25,16,16
6037900606.0,3.0,4.0,24,24,15,15
6037900607.0,2.0,3.0,24,24,15,15
6037900608.0,3.0,4.0,24,24,15,15
6037900609.0,3.0,4.0,25,25,16,16
6037900701.0,1.0,1.0,22,22,13,13
6037900703.0,1.0,1.0,21,21,12,12
6037900704.0,2.0,2.0,22,22,13,13
6037900705.0,2.0,2.0,21,21,12,12
6037900803.0,1.0,2.0,23,23,14,14
6037900804.0,1.0,2.0,23,23,14,14
6037900805.0,1.0,1.0,22,22,13,13
6037900806.0,1.0,2.0,23,23,14,14
6037901004.0,2.0,2.0,19,19,10,10
6037901007.0,3.0,3.0,20,20,11,11
6037901008.0,1.0,1.0,21,21,12,12
6037901009.0,1.0,1.0,20,20,11,11
6037901010.0,2.0,2.0,19,19,10,10
6037901011.0,2.0,2.0,20,20,11,11
6037901101.0,3.0,3.0,18,18,9,9
6037901102.0,3.0,3.0,19,19,10,10
6037901205.0,3.0,3.0,18,18,9,9
6037901209.0,4.0,5.0,16,16,7,7
6037901210.0,4.0,4.0,17,17,8,8
6037901213.0,4.0,4.0,18,18,9,9
6037910001.0,6.0,6.0,26,26,17,17
6037910002.0,7.0,7.0,26,26,17,17
6037910101.0,6.0,6.0,25,25,16,16
6037910201.0,1.0,1.0,22,22,13,13
6037910202.0,3.0,3.0,21,21,12,12
6037910205.0,2.0,3.0,20,20,11,11
6037910207.0,2.0,2.0,21,21,12,12
6037910208.0,1.0,1.0,21,21,12,12
6037910209.0,3.0,3.0,20,20,11,11
6037910210.0,3.0,3.0,20,20,11,11
6037910301.0,4.0,4.0,19,19,10,10
6037910302.0,4.0,4.0,19,19,10,10
6037910401.0,1.0,1.0,20,20,11,11
6037910402.0,1.0,1.0,22,22,13,13
6037910403.0,1.0,2.0,21,21,12,12
6037910404.0,2.0,2.0,21,21,12,12
6037910501.0,2.0,2.0,22,22,13,13
6037910502.0,3.0,3.0,22,22,13,13
6037910504.0,3.0,3.0,22,22,13,13
6037910505.0,3.0,3.0,21,21,12,12
6037910601.0,5.0,5.0,23,23,14,14
6037910602.0,5.0,5.0,23,23,14,14
6037910603.0,4.0,4.0,22,22,13,13
6037910605.0,6.0,6.0,24,24,15,15
6037910606.0,5.0,5.0,23,23,14,14
6037910705.0,7.0,7.0,25,25,16,16
6037910706.0,7.0,7.0,25,25,16,16
6037910707.0,3.0,3.0,21,21,12,12
6037910709.0,6.0,6.0,24,24,15,15
6037910711.0,6.0,6.0,24,24,15,15
6037910712.0,6.0,6.0,24,24,15,15
6037910713.0,7.0,7.0,25,25,16,16
6037910714.0,7.0,7.0,25,25,16,16
6037910715.0,5.0,5.0,23,23,14,14
6037910716.0,5.0,5.0,23,23,14,14
6037910804.0,2.0,2.0,20,20,11,11
6037910805.0,2.0,2.0,19,19,10,10
6037910807.0,5.0,5.0,20,20,11,11
6037910808.0,4.0,4.0,19,19,10,10
6037910809.0,5.0,5.0,20,20,11,11
6037910810.0,4.0,4.0,19,19,10,10
6037910813.0,3.0,3.0,18,18,9,9
6037911001.0,7.0,7.0,27,27,18,18
6037920012.0,4.0,4.0,17,17,8,8
6037920013.0,3.0,10.0,17,17,8,8
6037920015.0,4.0,9.0,18,18,9,9
6037920016.0,4.0,9.0,18,18,9,9
6037920017.0,3.0,10.0,17,17,8,8
6037920018.0,4.0,10.0,18,18,9,9
6037920020.0,5.0,8.0,19,19,10,10
6037920023.0,8.0,9.0,22,22,13,13
6037920028.0,7.0,8.0,21,21,12,12
6037920029.0,7.0,8.0,21,21,12,12
6037920030.0,8.0,9.0,22,22,13,13
6037920031.0,9.0,9.0,23,23,14,14
6037920032.0,6.0,7.0,20,20,11,11
6037920034.0,6.0,6.0,21,21,12,12
6037920035.0,7.0,7.0,22,22,13,13
6037920036.0,8.0,8.0,22,22,13,13
6037920037.0,7.0,7.0,22,22,13,13
6037920038.0,6.0,6.0,21,21,12,12
6037920039.0,6.0,6.0,21,21,12,12
6037920040.0,5.0,5.0,20,20,11,11
6037920041.0,6.0,6.0,21,21,12,12
6037920042.0,8.0,8.0,23,23,14,14
6037920043.0,7.0,7.0,22,22,13,13
6037920044.0,4.0,9.0,18,18,9,9
6037920045.0,4.0,9.0,18,18,9,9
6037920102.0,3.0,6.0,15,15,6,6
6037920104.0,3.0,6.0,15,15,6,6
6037920106.0,2.0,7.0,14,14,5,5
6037920109.0,2.0,11.0,16,16,7,7
6037920110.0,2.0,11.0,16,16,7,7
6037920111.0,3.0,10.0,17,17,8,8
6037920112.0,2.0,11.0,16,16,7,7
6037920114.0,1.0,10.0,15,15,6,6
6037920115.0,1.0,10.0,15,15,6,6
6037920116.0,2.0,7.0,14,14,5,5
6037920118.0,2.0,8.0,14,14,5,5
6037920119.0,2.0,7.0,14,14,5,5
6037920303.0,4.0,8.0,10,10,1,1
6037920312.0,4.0,11.0,13,13,4,4
6037920313.0,3.0,10.0,12,12,3,3
6037920314.0,2.0,11.0,14,14,5,5
6037920322.0,3.0,11.0,13,13,4,4
6037920326.0,3.0,9.0,11,11,2,2
6037920328.0,1.0,9.0,14,14,5,5
6037920329.0,1.0,10.0,14,14,5,5
6037920330.0,1.0,10.0,13,13,4,4
6037920331.0,2.0,11.0,13,13,4,4
6037920332.0,3.0,12.0,14,14,5,5
6037920334.0,2.0,10.0,12,12,3,3
6037920336.0,3.0,11.0,13,13,4,4
6037920337.0,3.0,12.0,14,14,5,5
6037920338.0,2.0,9.0,12,12,3,3
6037920339.0,1.0,8.0,13,13,4,4
6037930301.0,2.0,3.0,9,18,18,19
6037980015.0,4.0,5.0,13,13,1,1
6037980019.0,4.0,6.0,7,8,2,2
6037980021.0,6.0,10.0,16,16,1,1
6037980031.0,5.0,11.0,19,19,1,2
