tract_id,house_num,shape_area,shape_length,shape_area_c,shape_length_c,target
431200,1087.0,2107189.233844577,194319.5496295844,1992053.71849218,183569.0699944212,0
431301,496.0,1545093.0813248043,113697.77193354712,1437673.5521436604,105646.11572276146,0
431302,308.0,1432596.1262573302,87857.64928859958,1325820.7742541914,80894.43555379428,0
431400,24.0,1361300.166459146,25829.091240085327,1286102.438431825,24305.89965889064,0
440102,450.0,1229269.9810392652,91930.94526607289,1139900.9901893428,85091.71866368521,0
440201,616.0,1552179.759387219,132608.97759744895,1406496.832023213,120259.10699723134,0
440202,543.0,1632280.1276237967,105900.03618048364,1525774.345415064,99726.18107609656,0
440700,975.0,1666640.8916936575,150005.60063235852,1541159.3800105583,138051.72945603507,0
450300,971.0,1605564.9575880156,151351.61213250025,1536378.4602583386,144698.88904377067,0
460100,1.0,4063.6726053078014,303.44046293667526,3692.541052722577,275.7275192364931,0
460301,824.0,1477323.75234819,150985.14914856508,1357186.4552455666,138391.3497544371,0
460302,708.0,1178983.0316718982,121454.7193133866,1092169.346905524,112248.0081414742,0
460400,929.0,1820653.7832406492,162861.80274892307,1713113.5919293484,152834.25535734935,0
470100,684.0,1487929.6525130183,118582.40176077612,1390202.5195010866,110805.84584592126,0
480200,1020.0,1882671.0995149708,166516.1921834036,1798532.3918685468,158625.20754837545,0
480300,688.0,2861444.4819482192,138373.18354181093,2721551.356340872,132391.558662898,0
480500,814.0,1214067.9802040644,124786.73652908868,1140003.81216226,117051.93216522734,0
490400,649.0,999242.254051734,104178.2537111137,932228.3391970268,97095.67977486094,0
490700,1278.0,1879491.8071234955,202448.85397854316,1788110.5236033278,192029.25651191745,0
490800,931.0,1300795.2472675669,137576.78085458654,1213584.5932533194,128250.20011873258,0
490901,529.0,1051669.649021145,93372.82427482631,973009.0922144162,86425.38861910558,0
490902,1236.0,1511207.0671979487,174658.5160094521,1424014.9442227257,164112.3703839442,0
491000,612.0,1052109.5051782208,101004.91570108084,998414.663246132,95735.97110829268,0
491100,1065.0,1783806.8229301744,167619.91764134125,1700746.880956495,159830.86897970835,0
491200,902.0,1834484.8463964893,156841.08181811546,1751867.3632812442,150111.25836143742,0
491300,663.0,1127862.4688891228,106667.50027919588,1071166.7889521082,101109.72384071704,0
491400,500.0,1208558.914251829,99705.8239050346,1128052.336557641,92804.7814414136,0
500100,441.0,725381.6369097885,66836.01109848796,694038.989975213,64038.07453475488,0
510200,550.0,990519.7476774682,83014.29185827033,941457.0639400416,78414.56251275273,0
510300,271.0,405577.4448311888,41034.215706598254,388545.157644677,39292.68955819991,0
520400,1210.0,2272059.6852160604,203153.68232733523,2154442.601716733,193203.06582780465,0
520600,502.0,1161583.647118736,82408.8801937658,1075628.5196151922,76057.51148247809,0
530200,749.0,1188853.9535415135,122627.96055300694,1134284.2424645862,116729.89191761182,0
530300,800.0,2070151.922606563,143358.95604430593,1956123.844228248,137553.42553133162,0
530400,364.0,750272.9140749313,55847.33219357417,724372.5188294835,53994.38216135983,0
530501,696.0,1449003.3514499671,123882.00106975484,1372188.6207324804,117845.62715165196,0
530502,755.0,1116499.6633254844,113247.86321438797,1054566.0025611843,106399.69720026414,0
530503,903.0,1314143.4088570424,130851.0673129784,1262673.754424835,125611.59501489236,0
530600,473.0,1111035.8109386768,77309.44385987031,1036593.0029318754,72395.28707636785,0
540101,24.0,231609.2011796536,9292.718397063809,222341.74481722005,8790.576597470756,0
540102,30.0,653952.2934140789,15656.93458213266,598876.9662778465,14305.232647893792,0
560200,733.0,1281025.1769552084,112996.97206771444,1205258.9831257442,107573.8760281424,0
570300,1268.0,2021959.2977174076,205333.05233710725,1890133.0871411208,191303.0202472108,0
570400,514.0,2416386.9979912005,110456.15942083568,2206270.6727538253,101869.83128969948,0
570500,1125.0,1876253.6980977603,180321.13101194103,1768836.987487126,169858.05231259938,0
580100,679.0,2677106.098581773,135921.4440016119,2493948.607606612,126844.2820317341,0
580200,587.0,2226896.8680489315,115888.70614626932,2112098.3295200085,109442.67346273676,0
580300,521.0,2177209.6889138115,96231.14547437234,2010434.9769017647,88736.87922329262,0
580501,1107.0,2098858.933024701,178764.43868921284,1966378.223758147,167369.00301961275,0
580502,1116.0,2162745.9146094173,191071.43314568608,2023128.415352277,178306.2472665488,0
580700,1055.0,2017040.141299496,176812.8347559665,1888726.08810047,164413.3189036426,0
580800,878.0,2213681.491534971,150313.593688898,2075396.1100991743,139471.76458352467,0
590600,925.0,1643944.692788139,166106.4698666018,1500885.7353963903,150435.47062258655,0
590700,176.0,1938208.7958051416,60672.13949061189,1758422.2018030465,54859.71723088323,0
600400,916.0,1983253.1209013427,167413.09720613313,1834617.091833216,153418.1137774698,0
60500,194.0,787679.5832031427,52185.28243761425,710313.6084276864,46937.14479712626,0
610400,445.0,1536393.0990693942,107720.8580490554,1387555.7060220635,96356.63198440806,0
610800,739.0,1166431.8746308167,115446.1848294985,1091369.5261111036,107951.88507624998,0
611700,572.0,997932.7908439526,99373.82178032633,922803.2666761364,91599.7368348556,0
611800,537.0,1148237.6834056135,101703.02718170307,1051243.066913039,92565.86981814084,0
611900,222.0,636272.591434544,48046.28390388545,585703.779991406,43939.42990601404,0
612000,522.0,931111.0927841928,94377.9621606388,877277.7380804918,88756.02802408564,0
612100,472.0,869000.5737859181,84477.23392812921,820122.2178058871,79512.06430330756,0
630300,837.0,1597975.700916743,138635.4224120488,1474549.7518809314,129832.44653341692,0
630500,1028.0,1807616.326694588,170005.92631403307,1691428.228651788,158954.42512220686,0
630800,1217.0,1883072.0261423253,201810.22136413225,1782238.5937809206,190709.4106315648,0
630900,1251.0,2143607.3799176947,205835.4247251178,2036514.983225004,195376.66623374424,0
63301,176.0,2866304.0503679,93256.50099471003,2549497.873523678,83048.21410927286,0
640600,889.0,2528294.6344794314,153222.20316448977,2371817.8706950587,144649.82578889214,0
640700,514.0,1917780.837773514,89391.728303056,1808445.3559715643,84012.07466263737,0
650200,1234.0,1737918.930072579,185623.34018859116,1632575.5304836845,173837.23416852322,0
650302,1156.0,1653719.182821576,166325.99321057025,1542934.766433587,154851.2301915359,0
650400,1308.0,1977707.23448938,185332.981252888,1869663.1017917253,174607.82942697097,0
660301,1098.0,2239571.164117875,207394.02537948775,2084041.7769972745,193360.79963446088,0
660302,1256.0,2594444.398168154,233958.25045956648,2442834.902247411,220005.5316995978,0
660800,964.0,1815500.3055072727,172098.82650853507,1715576.2968626912,162266.2765139098,0
660900,7.0,11341.05634026231,1034.3137902271656,10594.6790161648,963.8749216368456,0
661000,878.0,1405196.794405796,141440.13146557365,1311697.5896297048,131985.51272485853,0
661100,915.0,2899106.628506289,143891.36558689343,2664675.940683777,136396.44366324952,0
670100,465.0,917464.3361575436,88723.55874075613,844172.9679342444,81066.36530388023,0
670200,415.0,901691.6160666476,82908.54691355382,823628.1441654338,75581.4956321421,0
670300,554.0,1068804.4064864607,104149.26252433647,981158.949268136,95520.26619082762,0
670400,714.0,1153684.3009568793,122817.71783913708,1073060.492605675,114050.57878444628,0
670500,235.0,472326.12822742783,42600.00804346018,442024.785458817,39702.542238153925,0
670700,478.0,1014638.7075593916,90849.0982516091,934446.5062747024,83907.97312894561,0
670800,628.0,1189894.7414606125,114156.19521246216,1099978.531211726,105068.5313228584,0
670900,652.0,1306308.9362443795,118137.13111944636,1216133.2218638237,109435.34154682777,0
671100,344.0,745064.8741795551,66502.21912945216,683093.6619574219,60654.02650796314,0
671200,420.0,1208818.5704393224,83281.33183829798,1128093.245758011,77139.91415460312,0
671400,701.0,1072599.9489719756,114338.34613132032,997896.5082975028,106562.3532528209,0
671500,687.0,1108486.3401964814,116299.40263045866,1038647.4932231224,108691.03256900892,0
671800,802.0,1385876.8389512217,130245.53580711863,1286906.1318910446,121116.37963299002,0
671900,710.0,1483472.6680110549,122468.92318279616,1370455.8403875504,112963.15812881404,0
672000,925.0,2103908.468241448,160913.63210915882,1961013.5768159523,149791.3696802753,0
680500,462.0,894506.3488977326,88586.50879442549,825396.5812717042,81615.82873280824,0
680600,468.0,895070.723392176,86399.82283234104,835939.4023534659,80511.51905381742,0
680900,212.0,908747.596438624,53041.39463139461,856807.0634588908,49922.10584648052,0
681000,620.0,1123916.4239874985,115371.9575266924,1035176.592310882,106272.4893237696,0
681100,595.0,1280725.0880623988,115524.63392997446,1202592.4878873967,108245.17959083576,0
681200,288.0,881591.7519011125,60614.24995989703,838209.6353417224,57111.21209825414,0
681400,826.0,1448619.505991409,143178.81445107976,1365661.0711098236,134589.7628613593,0
690400,623.0,1326297.88520547,116817.88862399245,1221126.2369381706,107205.09840591994,0
690500,361.0,938959.3531020936,71682.63370426372,862531.1070609761,65426.71908423869,0
690900,776.0,1473357.992440518,142401.0948679938,1344166.1500100158,129399.72502792574,0
691000,813.0,1700641.2757081091,151172.35881514515,1591627.252370542,141377.88950822174,0
691100,534.0,1156677.7213235777,100633.51400114669,1072269.1520844162,93112.87388019737,0
691200,440.0,2776165.474398992,105080.19662348652,2643656.8736991426,100185.3283522557,0
691300,855.0,1744806.9223214074,157740.54354016297,1635488.8635478923,147979.3251670233,0
691400,943.0,1554214.5463885372,163371.2550495656,1444766.803157696,151521.69572528743,0
710200,764.0,1612817.6370651762,144400.6836242273,1527493.9175096613,137244.54139707034,0
710300,611.0,1751907.1118182845,129043.30761219296,1613937.542136056,119257.8315205602,0
710400,1167.0,1980374.775054604,193152.02481868217,1844887.957821331,179829.27592592395,0
710900,164.0,590865.8339854425,35265.17430422445,554181.9001918811,33178.979369252185,0
711100,877.0,1641167.9464050853,154207.6857994675,1546839.880517671,144831.77140064051,0
711200,914.0,1583828.4101889397,144572.88376721623,1476282.8770516089,134299.64166525568,0
711300,707.0,1318800.743841844,123563.42509360817,1241845.302099191,115950.14708184818,0
711500,1087.0,1525425.001389871,170561.90699288563,1459133.5459987563,163638.6150800368,0
730100,1248.0,1718347.2549421105,188446.41372489493,1662146.5561314784,181991.36868719495,0
730201,821.0,1725919.967768052,152338.4235358165,1604981.4741215345,141338.2868923159,0
730202,760.0,1735875.4578281553,122572.95331299742,1633994.3517127936,116585.22388815152,0
730300,568.0,1062497.3709484604,96444.54517463985,985451.3588185074,89285.70948265471,0
730600,985.0,1470418.528617328,153371.21374499408,1406174.551931685,146446.52983961775,0
730700,564.0,892392.493556982,87393.14917512954,855001.3043042531,83873.54019918117,0
750600,739.0,1150283.6203945726,116372.51285265097,1099606.329906659,111315.43475467752,0
760803,250.0,1327122.336912612,78271.15814918054,1246149.1196922923,73435.13156059332,0
80400,296.0,2302651.6435040794,97462.50416570954,2105193.4498396902,88996.79024150535,0
821402,721.0,1331649.4756314757,117472.601585457,1286699.615989009,113325.38532326336,0
823304,419.0,1558184.4817697208,88830.43514296188,1478421.1790743012,84619.6679526164,0
830500,50.0,1458193.533512132,32651.82088396009,1335473.971579939,29806.13643674418,0
830600,428.0,4993900.870397825,140580.0479866006,4604613.351092731,128916.40093488024,0
830700,37.0,152809.53871188528,8862.658822378056,137577.09443659446,7959.035564856454,0
831200,743.0,1740076.821550992,137254.26647599004,1586413.958329393,125192.47366940371,0
831300,282.0,2138215.3583972245,70847.95359324376,2019364.728411924,66884.84587136596,0
831400,102.0,3039883.9433585466,52703.91126569283,2777384.408303811,48652.46771239121,0
831600,854.0,1645902.7909128466,147177.72042212985,1551120.5149456577,138974.21909941005,0
833300,209.0,1604000.2735377385,66963.94853043412,1469481.975779117,61053.010017182,0
833900,349.0,1392994.0269822257,82810.740181003,1288443.4991743157,76296.040531281,0
834000,378.0,849828.42486039,70816.86640427436,814313.0667702063,67592.75363828252,0
834300,1088.0,1994691.549871825,187197.40724913863,1905893.210599664,178984.09845254745,0
834700,360.0,857481.228744121,72892.36062836641,807916.2752712703,68342.15574607062,0
834900,327.0,804876.3399426771,63550.32647679189,738073.5251516575,58533.91527334166,0
835100,763.0,1966356.7308432052,144218.17002502724,1855025.8188495324,135530.98254378876,0
836100,134.0,830655.8521394841,45247.10061373761,756387.0694863411,41372.21917999016,0
836200,66.0,1959715.5743357183,48426.43611504187,1720942.6313535424,43007.86633169988,0
836400,46.0,173087.09198103467,8597.696850780474,161146.76895903962,8009.887493868372,0
836600,415.0,2054786.227890212,97414.39460496708,1939476.6670961431,91231.5848027667,0
836700,197.0,2867296.588000561,68360.06890948751,2657378.9196254387,63651.48468594265,0
837300,257.0,1173223.5361655746,55515.78179201912,1094366.8152039289,51032.89778917006,0
837400,267.0,947248.373343436,55998.53700921738,889068.1319763133,52283.50088654807,0
838000,264.0,1371134.4533532625,63354.56274529927,1296617.8629271523,58919.07341200379,0
838200,51.0,2050097.1590624133,41425.04362559913,1841902.502879029,37347.90716403244,0
838700,389.0,1171396.733471427,84806.85179945653,1063893.9297285238,76920.27199549638,0
839200,66.0,1448491.0825801124,38866.71876281344,1369678.5673111037,36633.91660230802,0
839500,237.0,1362068.6866682773,65674.6887357953,1270314.3216815852,60300.46396665488,0
839600,221.0,1157800.946873691,59876.98113165324,1070959.3391428986,54944.22235458084,0
839700,844.0,1715401.897815707,151944.45176142966,1567246.68857796,138345.04967982904,0
839800,1126.0,2214613.6183662247,202089.34982782797,2061934.689692988,188004.53376896665,0
839900,532.0,2229152.9130982067,114532.80022772295,2063827.3811206769,106352.48208023496,0
840300,932.0,1699154.538890047,160186.63187566324,1562872.7483320206,146879.3664858398,0
841100,373.0,1619061.0217171053,90759.2944472878,1491953.2535542175,83075.63638775879,0
841400,445.0,1344319.4786116292,97072.58127927492,1250183.6994892398,89357.63445529049,0
841500,303.0,1175731.940046463,78288.97142120491,1075802.691507468,71332.46802639484,0
841600,436.0,1149986.725125302,91649.6251163876,1054633.648739944,84255.46584851459,0
841700,346.0,1081264.20015803,75643.55012908023,997574.4883852866,69007.73235587408,0
841800,313.0,743903.1931913143,58917.6814857828,683381.073671338,54242.82911661098,0
842400,330.0,2066572.127378138,72249.88057829774,1927009.9734648569,67595.34945173965,0
842800,539.0,2973585.06435076,122435.99378683334,2781835.523085452,114623.37666455231,0
843000,194.0,754992.4955544546,44952.59280361414,694401.0996116849,40900.210604172,0
843100,10.0,224823.9957990944,5181.611618285886,216261.0071888968,4892.368033211183,0
843600,321.0,1223442.0366168283,75846.21442389829,1115951.7663932615,68671.20054293789,0
843800,144.0,977702.2115065138,34677.03547022473,938709.7006948596,32810.85394465105,0
843900,10.0,63180.82733523288,3752.023421672892,55738.598295864926,3325.4862826383164,0
100100,895.0,1509292.520588432,145449.11392832306,1405964.636520882,134952.24573028306,0
100200,853.0,1539345.3628392413,138288.9214527937,1458577.0470257085,130790.29050190964,0
100300,497.0,1040412.4814738928,88377.05202342814,993795.1378341188,83987.40174859617,0
100400,743.0,2096865.746827476,124945.78708537944,1992094.5198666456,118984.35957570818,0
100500,1033.0,1348239.023042925,143662.93435597117,1291280.3703258284,137242.00700644185,0
100600,1053.0,1543922.2181424107,155086.39208385773,1455228.8827067006,145953.1722371576,0
100700,1183.0,1860955.009072971,180880.4113568403,1772412.769470286,171557.13169412248,0
10701,582.0,1657393.713078803,119283.59143856209,1558361.5063958978,112075.48988515598,0
110100,823.0,1665758.524792245,133821.09197434247,1592435.013278407,127074.32037630514,0
110200,917.0,1904039.8475223852,155084.5692162835,1800869.076600816,147321.01197586115,0
110300,903.0,1311325.3475728875,136590.48926320317,1245920.0777736148,129321.56970794444,0
110400,1057.0,1630689.2118576877,166270.86486055216,1536581.3009513451,156347.62311584223,0
110501,1256.0,1910439.1075677408,189099.8584446886,1814796.4855986056,179160.6494796387,0
110502,541.0,1474186.1327578705,98152.76022522658,1378191.6980124903,92498.08932393068,0
120100,278.0,651719.2172524647,52454.91639409924,624524.4766936455,50090.641624600656,0
120200,572.0,917031.1871723272,88915.38891013057,875204.1744102505,84586.31885550411,0
120300,585.0,1127890.3103055996,101169.48728964348,1077204.2686115513,96243.88870899666,0
120400,783.0,1542052.963758482,125718.78224713737,1446230.7740643113,118298.14363120444,0
130200,215.0,994939.481597254,44254.92829614377,962469.8464470394,42078.08022670396,0
130300,965.0,2021557.88138084,178588.0731284246,1900244.131959141,167404.8393543101,0
140302,559.0,1614981.729525859,119506.90401496088,1509052.3475497114,110863.4330450544,0
140400,1259.0,2283719.746420105,212144.65807726307,2155502.4477463546,199712.73259125877,0
140500,1051.0,1937086.1921760635,178106.11721216966,1803900.0070738404,165817.59890923224,0
140602,725.0,1754490.0630788954,140600.68068388192,1613186.914065027,128815.8015093876,0
140701,727.0,2651678.441553427,161300.59619917025,2474717.145447156,150180.63302256478,0
140702,901.0,2226902.2912283894,169816.21396073024,2073515.8234586385,158025.87468643472,0
140800,859.0,2016055.826770848,160410.96613344204,1879893.968923236,149176.88575297606,0
150200,940.0,1890105.0357381203,157435.63960308282,1786522.1147480323,148460.9054751748,0
150300,1110.0,2105818.0169170634,180690.0542877268,1978788.313321955,169358.31958724753,0
150401,1125.0,2115538.191896043,176357.33614534748,2006378.99837799,166646.96113372632,0
150402,1126.0,1925351.483946953,179849.86720739666,1827523.970769263,170074.92924777506,0
150501,937.0,1714301.8108207998,154484.52691171615,1597912.499470488,143046.78170768218,0
150502,807.0,1262163.8237732127,130691.50412144134,1176872.2169864338,121467.29920757293,0
150600,1302.0,1873222.7215591131,187252.68503156796,1772206.3408636462,176554.5766048031,0
150700,1322.0,2262612.2766902205,201736.16743793504,2156958.4186831266,192053.07239852785,0
150800,1275.0,2286308.52013712,194643.40124216335,2183327.886646539,185352.65633039217,0
151100,1203.0,2272883.732010742,190572.06009753732,2157547.530472045,179990.47353522124,0
151200,1130.0,2089416.8399952387,168996.58359803463,1967455.1901997768,158842.04609444254,0
160100,687.0,1269608.2195662055,117936.7707990884,1193796.7106021328,110834.78440631002,0
160200,529.0,1280490.2513600606,96607.32089901571,1204207.632520864,90977.72436942738,0
160501,1009.0,2051776.6539910776,172220.13899247145,1898513.353966909,159363.9554665308,0
160502,1092.0,2186377.708054909,183058.6447146305,2036361.4986015265,169602.29201546294,0
160601,1104.0,2454694.449618733,208385.5115205958,2307810.7665080046,195514.04353249777,0
160602,743.0,1613175.3726594006,138593.2353548404,1522239.3600767902,130357.61158449746,0
160700,1261.0,2326190.7259388864,212733.65754682716,2208165.217553529,201211.65460713964,0
160800,1246.0,2317383.955559211,218320.89630322225,2189289.7797398614,206023.58734297668,0
160900,464.0,1039040.2160903064,84357.59970706637,965584.8150841384,77980.42892337963,0
161000,608.0,1404870.7683568257,113791.554894206,1312936.7873761277,106154.66295504272,0
161100,576.0,1750529.030538953,109752.64241355652,1642711.84474935,102984.47148405015,0
161200,847.0,1974489.6297698407,148271.7379192303,1861522.009389641,139031.61013655024,0
170200,979.0,1602409.927915444,149375.50679001416,1489534.935701768,137991.20512553872,0
170300,1037.0,1736326.6701821652,162201.2555009332,1642729.7782119932,152960.94314608513,0
170400,1408.0,2082609.8109236588,208867.23491852568,1988798.2706958968,199288.96776791377,0
170500,953.0,1475086.44527152,140063.78121896536,1405098.1982427456,133434.72910228884,0
170600,1365.0,2105211.68337149,203170.9863887087,1999222.2058944015,192289.78783390397,0
170700,1390.0,2006657.9365007745,204768.3059309444,1920845.4387373256,195824.64984171517,0
170800,1258.0,1876653.0569275732,192311.97658969247,1790719.2421999387,183419.77466811973,0
171000,1160.0,1635203.483903233,176635.21473927813,1552238.3124823107,167102.6246639601,0
171100,1208.0,1746377.9386903476,173906.60705281148,1634922.7350233607,162506.88397339542,0
180100,1200.0,2075721.6061214025,189676.87712746952,1971711.401806812,179779.1794530952,0
190200,1044.0,1933559.5189298675,168323.35263089242,1833581.4450536887,159554.17785910075,0
190401,1074.0,2214647.551087253,169791.3730253192,2056713.4912380115,158005.94028183713,0
190602,1433.0,2113943.280865893,218252.78010155488,2018995.4811013616,207902.92921455475,0
20200,785.0,1525038.5677000547,129763.69675658234,1458838.3878462706,124027.1588180633,0
20301,400.0,2094427.208825201,95393.73686593153,1968446.89274234,90207.00164055044,0
20302,761.0,1942314.2412746665,145963.63494842872,1840645.3691728225,137974.21294691734,0
20400,613.0,1755422.7521768347,123792.64058928372,1653022.2106971857,116956.21838191968,0
20701,667.0,1950745.9032746716,128579.60399581304,1843864.671606748,121456.4351766156,0
210100,429.0,2148310.924983,95190.28209589724,2033520.759405156,89844.80755797037,0
210601,1162.0,1991759.029369979,186069.90937000792,1851827.514838592,172555.96723696555,0
210602,964.0,1581698.25246197,157129.59795009115,1463001.8500626548,146100.65331404583,0
210700,881.0,1841154.021355184,155852.29058712057,1711025.311024346,144018.01138645507,0
210800,786.0,1609041.1289397834,136549.6357254502,1497742.0152109454,126412.55896168292,0
210900,637.0,2196540.1301174257,124631.83256182904,2044967.989682151,115635.3568050193,0
220400,862.0,1719893.340426538,155484.54043589422,1600129.4429706563,144779.29318605663,0
220500,535.0,1311549.2006892134,107509.79001315896,1200772.3634848187,98573.1665816965,0
220601,842.0,1735116.3366958278,155507.87872495188,1600557.809483603,143584.37932805487,0
220701,879.0,1861513.365207793,163749.15826734446,1709438.5716840662,149527.15998544695,0
220702,619.0,1698486.2569217891,123783.31022484224,1560365.6084525904,112942.32694144576,0
221100,626.0,1379865.8425681642,119088.45161891665,1268851.8047408203,109750.92938107834,0
221200,550.0,1356752.2393770346,105992.14527842712,1248309.4746026022,97441.7150289506,0
221300,630.0,1543035.302325936,118273.9968093694,1424372.8136299134,108901.24690308224,0
221400,612.0,1797004.910254808,124196.31218798396,1652790.5293282436,114275.79876185194,0
221500,751.0,1741105.403197186,142606.002607805,1605102.5653188496,130962.62830570454,0
221600,541.0,1131933.0177212586,99906.33328754667,1031118.8815834392,90320.35719585972,0
222200,396.0,1258435.537135379,86529.9989744348,1149520.565896107,78200.6377323129,0
222600,791.0,1807736.4942735727,149253.61104481737,1676184.2514933527,137697.87219987094,0
222700,717.0,1881068.3467663492,142420.14926284633,1739284.7867762598,130871.81093537834,0
230100,658.0,1395804.3378808703,121922.60560753572,1284518.8202656354,112205.08867386794,0
240200,260.0,1159150.950115325,65897.19879250314,1032133.3880786536,58454.08393315255,0
240300,317.0,1156013.645370677,76654.46765214317,1038557.8643751516,68319.72321249143,0
240500,379.0,1517720.7090998588,94235.25846721957,1382201.9667396424,85553.53651766783,0
240600,506.0,1361423.5284644384,105188.52962330732,1239987.2802579636,95126.00858151403,0
240700,678.0,1791711.9994616248,134346.53105853376,1646873.2978792249,122758.07764946352,0
241200,549.0,1659536.9081112496,113791.83490235804,1540086.9011282672,103662.68838166656,0
241300,571.0,1432109.6595363575,113578.90534911942,1322359.114542453,104004.64941618525,0
241400,391.0,1092154.9330993018,86119.81451571877,987735.2023177176,77383.91822256274,0
241500,267.0,1291284.3878523365,69320.51258782361,1179102.790066143,62108.904035552216,0
241600,205.0,1280086.89839537,60126.18606470406,1167065.2365174496,53739.70070011014,0
242100,260.0,935639.881502416,62741.80470370379,850218.6398992228,55936.090190719966,0
242200,447.0,963717.092660256,90813.7307693137,862116.8163808294,81078.8430622898,0
242300,661.0,1499639.9646836426,128723.1294625109,1361985.0102656751,116461.27992122536,0
242400,664.0,1905750.9882962864,138281.32877222128,1753028.44443087,126915.70347444604,0
242500,744.0,1799619.6593814848,141310.81360220758,1655010.2340618458,128939.20052257222,0
242600,754.0,1908468.9055477623,144224.51725961524,1745504.9798723916,131150.18243000173,0
242900,453.0,1707855.6230962,97552.18436866344,1573382.1102361127,89406.55703607373,0
243000,406.0,1124293.7835201677,78300.83857134481,1025869.4424708524,70903.18349617178,0
243200,316.0,1679852.391511068,76672.19428277492,1546838.6859765265,69474.11552348589,0
243300,224.0,1245940.045018597,57768.90052322558,1135487.8591178395,52039.24976922152,0
243400,213.0,1078197.0890729935,56206.60958075742,982589.475414346,50849.37540200518,0
243500,108.0,1192165.081172541,46094.47309532283,1074836.216253761,41382.05088961298,0
250500,947.0,1895636.6721859165,154783.18593831305,1763678.022206523,145350.63842457844,0
280100,63.0,1858511.6424441808,44774.21034655414,1674083.0879460108,40363.43259576971,0
281900,52.0,2479885.1183701945,47853.44277973217,2212573.287393413,42753.20632901678,0
282700,416.0,2257368.4490341544,98934.16615682356,2074307.38686478,90488.48848860986,0
282800,545.0,1196176.8578510005,101480.43397489972,1095165.854451822,92551.55990648692,0
283200,139.0,792795.595089905,45353.89674352328,715734.0005589328,40853.6862036362,0
283800,96.0,1408035.1439188444,49591.658505398926,1313580.2387475765,46348.44148643244,0
30200,633.0,1618506.8271568029,115642.4676778843,1476492.9438916417,105026.48911474652,0
30500,436.0,1332113.3596364467,86980.17452077632,1192216.6741725174,78139.02992905318,0
30702,81.0,1329815.940609211,45503.807489686274,1196261.570683089,40879.40773279805,0
30800,634.0,1603675.8406558856,130254.26235893174,1462663.5675510184,118682.5592641905,0
30900,623.0,1694538.2804558163,121273.5537641258,1540998.0924923413,110200.46897186164,0
31000,423.0,1473719.1557062776,99473.31397830592,1334973.7262430904,90405.86195927933,0
310200,377.0,1897911.3043731528,93123.05169339351,1730993.158959333,85295.91562978289,0
310400,440.0,1416801.1219891794,96210.89377774789,1283530.7575436968,86722.62400577741,0
31400,3.0,15851.849548147984,884.1943743286699,14963.734966559958,829.5500734024399,0
31800,367.0,1761974.659703835,100444.17053945216,1616558.1520115784,91852.066419976,0
31900,396.0,2056763.652427512,110105.44873845106,1876689.8862303195,100623.26268988672,0
320100,16.0,291551.01263997174,8881.831389229283,260535.71692375804,7933.548543430657,0
320400,7.0,46665.55581464242,1867.7132665186973,42975.717196333055,1722.5209953874007,0
320600,45.0,272571.4996931405,8061.105463771093,238447.81437700667,7296.306317641288,0
330200,147.0,1303712.4020129463,53511.79540890471,1207444.213727318,49184.02533346769,0
390200,225.0,1531151.2311378857,66893.17480095476,1416615.895555154,61072.76215256257,0
390600,248.0,1244883.2176895556,70194.27411756868,1150812.9164143826,65039.92833697633,0
390700,3.0,35322.545893175586,1442.815952027032,30386.432464509744,1254.5559560444212,0
40100,33.0,53694.97888099404,3807.792815919088,49514.200663046606,3445.416770063397,0
40201,803.0,1718175.5919589626,144792.15454108064,1596191.283808256,134759.80564377102,0
40300,437.0,1620262.092606716,92830.6975874127,1511913.8675074745,87654.41388725111,0
40401,867.0,1797849.7175317633,155098.52740885777,1664578.9934147063,142953.8481969455,0
40402,403.0,1333300.7153990644,96331.88173641409,1218502.628370925,88078.00139864883,0
40600,724.0,1831053.8403802735,139821.10732459597,1691941.3396010413,128929.43139929,0
40700,793.0,2007828.6825754943,156616.29495542523,1874196.51955243,145893.0626992705,0
40800,636.0,1689865.7195288278,128410.33242422872,1568678.6578475328,119469.25108063116,0
40900,581.0,1624228.8641294,118519.43510244518,1498361.2294972904,108893.1716614863,0
410900,13.0,267792.98284185847,8475.038971486927,240070.48765079852,7569.090415260681,0
411000,3.0,5698.450371520588,527.1370675282233,5191.472378077531,476.9696202961916,0
411100,195.0,1284082.309908532,63592.34874243644,1171424.9157168963,58481.71477194631,0
411200,240.0,1986446.9878090343,80589.84682146974,1808825.5961021911,73849.57121799287,0
440300,878.0,1533572.1187914088,143670.7742999646,1440802.903228497,134572.6026676951,0
440600,853.0,1280342.7711802684,126029.9880633513,1200187.137297865,117783.1728889365,0
480100,835.0,1949675.672572469,140640.90002833834,1856716.7536343068,134747.61229649698,0
480400,1021.0,1918659.5733334464,172592.85719385202,1844252.604317859,165277.58954733875,0
490300,745.0,1072004.031212477,116006.44394268288,1001934.8652928156,108200.78795833318,0
490500,583.0,1231321.31112471,93681.27136401502,1139348.114172234,87232.1241903759,0
50100,594.0,1890077.53267788,123376.7155919252,1731733.813114611,113116.2498595246,0
50200,804.0,1624797.4769312127,144223.72146231082,1481579.4810787528,131606.74371934286,0
50300,866.0,1905083.4440008164,152076.99053314622,1773268.3213736922,140915.91723721026,0
50500,967.0,2046614.672511444,178634.84334457238,1908903.3951597,166343.82051995318,0
